"Notes","Census Division","Census Division Code","Year","Year Code","Mother's Education","Mother's Education Code",Births
,"Division 7: West South Central","CENS-D7","1998","1998","13 - 15 years","19179",91304
,"Division 7: West South Central","CENS-D7","1998","1998","16 years and over","16+",87189
,"Division 7: West South Central","CENS-D7","1998","1998","Not stated/Not on certificate","NR",5912
,"Division 7: West South Central","CENS-D7","1998","1998","Excluded","999",0
,"Division 7: West South Central","CENS-D7","1999","1999","0 -  8 years","19176",41070
,"Division 7: West South Central","CENS-D7","1999","1999","9 - 11 years","19177",108002
,"Division 7: West South Central","CENS-D7","1999","1999","12 years","19178",164264
,"Division 7: West South Central","CENS-D7","1999","1999","13 - 15 years","19179",91138
,"Division 7: West South Central","CENS-D7","1999","1999","16 years and over","16+",90250
,"Division 7: West South Central","CENS-D7","1999","1999","Not stated/Not on certificate","NR",7396
,"Division 7: West South Central","CENS-D7","1999","1999","Excluded","999",0
,"Division 7: West South Central","CENS-D7","2000","2000","0 -  8 years","19176",42874
,"Division 7: West South Central","CENS-D7","2000","2000","9 - 11 years","19177",109888
,"Division 7: West South Central","CENS-D7","2000","2000","12 years","19178",169973
,"Division 7: West South Central","CENS-D7","2000","2000","13 - 15 years","19179",92723
,"Division 7: West South Central","CENS-D7","2000","2000","16 years and over","16+",94935
,"Division 7: West South Central","CENS-D7","2000","2000","Not stated/Not on certificate","NR",8484
,"Division 7: West South Central","CENS-D7","2000","2000","Excluded","999",0
,"Division 7: West South Central","CENS-D7","2001","2001","0 -  8 years","19176",42986
,"Division 7: West South Central","CENS-D7","2001","2001","9 - 11 years","19177",109456
,"Division 7: West South Central","CENS-D7","2001","2001","12 years","19178",170520
,"Division 7: West South Central","CENS-D7","2001","2001","13 - 15 years","19179",91061
,"Division 7: West South Central","CENS-D7","2001","2001","16 years and over","16+",96083
,"Division 7: West South Central","CENS-D7","2001","2001","Not stated/Not on certificate","NR",7784
,"Division 7: West South Central","CENS-D7","2001","2001","Excluded","999",0
,"Division 7: West South Central","CENS-D7","2002","2002","0 -  8 years","19176",44028
,"Division 7: West South Central","CENS-D7","2002","2002","9 - 11 years","19177",110681
,"Division 7: West South Central","CENS-D7","2002","2002","12 years","19178",172902
,"Division 7: West South Central","CENS-D7","2002","2002","13 - 15 years","19179",92528
,"Division 7: West South Central","CENS-D7","2002","2002","16 years and over","16+",98990
,"Division 7: West South Central","CENS-D7","2002","2002","Not stated/Not on certificate","NR",6017
,"Division 7: West South Central","CENS-D7","2002","2002","Excluded","999",0
,"Division 8: Mountain","CENS-D8","1995","1995","0 -  8 years","19176",14451
,"Division 8: Mountain","CENS-D8","1995","1995","9 - 11 years","19177",40895
,"Division 8: Mountain","CENS-D8","1995","1995","12 years","19178",83618
,"Division 8: Mountain","CENS-D8","1995","1995","13 - 15 years","19179",61833
,"Division 8: Mountain","CENS-D8","1995","1995","16 years and over","16+",47736
,"Division 8: Mountain","CENS-D8","1995","1995","Not stated/Not on certificate","NR",5253
,"Division 8: Mountain","CENS-D8","1995","1995","Excluded","999",0
,"Division 8: Mountain","CENS-D8","1996","1996","0 -  8 years","19176",15743
,"Division 8: Mountain","CENS-D8","1996","1996","9 - 11 years","19177",42401
,"Division 8: Mountain","CENS-D8","1996","1996","12 years","19178",86140
,"Division 8: Mountain","CENS-D8","1996","1996","13 - 15 years","19179",63083
,"Division 8: Mountain","CENS-D8","1996","1996","16 years and over","16+",50387
,"Division 8: Mountain","CENS-D8","1996","1996","Not stated/Not on certificate","NR",4582
,"Division 8: Mountain","CENS-D8","1996","1996","Excluded","999",0
,"Division 8: Mountain","CENS-D8","1997","1997","0 -  8 years","19176",15368
,"Division 8: Mountain","CENS-D8","1997","1997","9 - 11 years","19177",43264
,"Division 8: Mountain","CENS-D8","1997","1997","12 years","19178",84758
,"Division 8: Mountain","CENS-D8","1997","1997","13 - 15 years","19179",63364
,"Division 8: Mountain","CENS-D8","1997","1997","16 years and over","16+",52203
,"Division 8: Mountain","CENS-D8","1997","1997","Not stated/Not on certificate","NR",5934
,"Division 8: Mountain","CENS-D8","1997","1997","Excluded","999",0
,"Division 8: Mountain","CENS-D8","1998","1998","0 -  8 years","19176",15977
,"Division 8: Mountain","CENS-D8","1998","1998","9 - 11 years","19177",45805
,"Division 8: Mountain","CENS-D8","1998","1998","12 years","19178",87445
,"Division 8: Mountain","CENS-D8","1998","1998","13 - 15 years","19179",65139
,"Division 8: Mountain","CENS-D8","1998","1998","16 years and over","16+",55077
,"Division 8: Mountain","CENS-D8","1998","1998","Not stated/Not on certificate","NR",5997
,"Division 8: Mountain","CENS-D8","1998","1998","Excluded","999",0
,"Division 8: Mountain","CENS-D8","1999","1999","0 -  8 years","19176",17151
,"Division 8: Mountain","CENS-D8","1999","1999","9 - 11 years","19177",47192
,"Division 8: Mountain","CENS-D8","1999","1999","12 years","19178",87959
,"Division 8: Mountain","CENS-D8","1999","1999","13 - 15 years","19179",66677
,"Division 8: Mountain","CENS-D8","1999","1999","16 years and over","16+",58199
,"Division 8: Mountain","CENS-D8","1999","1999","Not stated/Not on certificate","NR",5763
,"Division 8: Mountain","CENS-D8","1999","1999","Excluded","999",0
,"Division 8: Mountain","CENS-D8","2000","2000","0 -  8 years","19176",18384
,"Division 8: Mountain","CENS-D8","2000","2000","9 - 11 years","19177",49698
,"Division 8: Mountain","CENS-D8","2000","2000","12 years","19178",89789
,"Division 8: Mountain","CENS-D8","2000","2000","13 - 15 years","19179",68122
,"Division 8: Mountain","CENS-D8","2000","2000","16 years and over","16+",61749
,"Division 8: Mountain","CENS-D8","2000","2000","Not stated/Not on certificate","NR",5950
,"Division 8: Mountain","CENS-D8","2000","2000","Excluded","999",0
,"Division 8: Mountain","CENS-D8","2001","2001","0 -  8 years","19176",19481
,"Division 8: Mountain","CENS-D8","2001","2001","9 - 11 years","19177",50059
,"Division 8: Mountain","CENS-D8","2001","2001","12 years","19178",90794
,"Division 8: Mountain","CENS-D8","2001","2001","13 - 15 years","19179",67647
,"Division 8: Mountain","CENS-D8","2001","2001","16 years and over","16+",63043
,"Division 8: Mountain","CENS-D8","2001","2001","Not stated/Not on certificate","NR",5822
,"Division 8: Mountain","CENS-D8","2001","2001","Excluded","999",0
,"Division 8: Mountain","CENS-D8","2002","2002","0 -  8 years","19176",19437
,"Division 8: Mountain","CENS-D8","2002","2002","9 - 11 years","19177",51521
,"Division 8: Mountain","CENS-D8","2002","2002","12 years","19178",93459
,"Division 8: Mountain","CENS-D8","2002","2002","13 - 15 years","19179",68573
,"Division 8: Mountain","CENS-D8","2002","2002","16 years and over","16+",66011
,"Division 8: Mountain","CENS-D8","2002","2002","Not stated/Not on certificate","NR",5329
,"Division 8: Mountain","CENS-D8","2002","2002","Excluded","999",0
,"Division 9: Pacific","CENS-D9","1995","1995","0 -  8 years","19176",88015
,"Division 9: Pacific","CENS-D9","1995","1995","9 - 11 years","19177",123003
,"Division 9: Pacific","CENS-D9","1995","1995","12 years","19178",211389
,"Division 9: Pacific","CENS-D9","1995","1995","13 - 15 years","19179",141605
,"Division 9: Pacific","CENS-D9","1995","1995","16 years and over","16+",123272
,"Division 9: Pacific","CENS-D9","1995","1995","Not stated/Not on certificate","NR",13639
,"Division 9: Pacific","CENS-D9","1995","1995","Excluded","999",0
,"Division 9: Pacific","CENS-D9","1996","1996","0 -  8 years","19176",83184
,"Division 9: Pacific","CENS-D9","1996","1996","9 - 11 years","19177",121007
,"Division 9: Pacific","CENS-D9","1996","1996","12 years","19178",206248
,"Division 9: Pacific","CENS-D9","1996","1996","13 - 15 years","19179",139825
,"Division 9: Pacific","CENS-D9","1996","1996","16 years and over","16+",125184
,"Division 9: Pacific","CENS-D9","1996","1996","Not stated/Not on certificate","NR",14026
,"Division 9: Pacific","CENS-D9","1996","1996","Excluded","999",0
,"Division 9: Pacific","CENS-D9","1997","1997","0 -  8 years","19176",76414
,"Division 9: Pacific","CENS-D9","1997","1997","9 - 11 years","19177",115069
,"Division 9: Pacific","CENS-D9","1997","1997","12 years","19178",200843
,"Division 9: Pacific","CENS-D9","1997","1997","13 - 15 years","19179",137966
,"Division 9: Pacific","CENS-D9","1997","1997","16 years and over","16+",128086
,"Division 9: Pacific","CENS-D9","1997","1997","Not stated/Not on certificate","NR",15801
,"Division 9: Pacific","CENS-D9","1997","1997","Excluded","999",0
,"Division 9: Pacific","CENS-D9","1998","1998","0 -  8 years","19176",70901
,"Division 9: Pacific","CENS-D9","1998","1998","9 - 11 years","19177",113365
,"Division 9: Pacific","CENS-D9","1998","1998","12 years","19178",200471
,"Division 9: Pacific","CENS-D9","1998","1998","13 - 15 years","19179",138308
,"Division 9: Pacific","CENS-D9","1998","1998","16 years and over","16+",132747
,"Division 9: Pacific","CENS-D9","1998","1998","Not stated/Not on certificate","NR",18314
,"Division 9: Pacific","CENS-D9","1998","1998","Excluded","999",0
,"Division 9: Pacific","CENS-D9","1999","1999","0 -  8 years","19176",69117
,"Division 9: Pacific","CENS-D9","1999","1999","9 - 11 years","19177",111225
,"Division 9: Pacific","CENS-D9","1999","1999","12 years","19178",198045
,"Division 9: Pacific","CENS-D9","1999","1999","13 - 15 years","19179",137503
,"Division 9: Pacific","CENS-D9","1999","1999","16 years and over","16+",137606
,"Division 9: Pacific","CENS-D9","1999","1999","Not stated/Not on certificate","NR",16790
,"Division 9: Pacific","CENS-D9","1999","1999","Excluded","999",0
,"Division 9: Pacific","CENS-D9","2000","2000","0 -  8 years","19176",69782
,"Division 9: Pacific","CENS-D9","2000","2000","9 - 11 years","19177",111515
,"Division 9: Pacific","CENS-D9","2000","2000","12 years","19178",200048
,"Division 9: Pacific","CENS-D9","2000","2000","13 - 15 years","19179",141540
,"Division 9: Pacific","CENS-D9","2000","2000","16 years and over","16+",148097
,"Division 9: Pacific","CENS-D9","2000","2000","Not stated/Not on certificate","NR",15342
,"Division 9: Pacific","CENS-D9","2000","2000","Excluded","999",0
,"Division 9: Pacific","CENS-D9","2001","2001","0 -  8 years","19176",69174
,"Division 9: Pacific","CENS-D9","2001","2001","9 - 11 years","19177",110243
,"Division 9: Pacific","CENS-D9","2001","2001","12 years","19178",197239
,"Division 9: Pacific","CENS-D9","2001","2001","13 - 15 years","19179",137276
,"Division 9: Pacific","CENS-D9","2001","2001","16 years and over","16+",151185
,"Division 9: Pacific","CENS-D9","2001","2001","Not stated/Not on certificate","NR",14609
,"Division 9: Pacific","CENS-D9","2001","2001","Excluded","999",0
,"Division 9: Pacific","CENS-D9","2002","2002","0 -  8 years","19176",66362
,"Division 9: Pacific","CENS-D9","2002","2002","9 - 11 years","19177",107638
,"Division 9: Pacific","CENS-D9","2002","2002","12 years","19178",195835
,"Division 9: Pacific","CENS-D9","2002","2002","13 - 15 years","19179",137043
,"Division 9: Pacific","CENS-D9","2002","2002","16 years and over","16+",157048
,"Division 9: Pacific","CENS-D9","2002","2002","Not stated/Not on certificate","NR",17066
,"Division 9: Pacific","CENS-D9","2002","2002","Excluded","999",0
,"Division 1: New England","CENS-D1","2003","2003","0 -  8 years","19176",4289
,"Division 1: New England","CENS-D1","2003","2003","9 - 11 years","19177",15815
,"Division 1: New England","CENS-D1","2003","2003","12 years","19178",43189
,"Division 1: New England","CENS-D1","2003","2003","13 - 15 years","19179",37048
,"Division 1: New England","CENS-D1","2003","2003","16 years and over","16+",69577
,"Division 1: New England","CENS-D1","2003","2003","Not stated/Not on certificate","NR",1185
,"Division 1: New England","CENS-D1","2003","2003","Excluded","999",0
,"Division 1: New England","CENS-D1","2004","2004","0 -  8 years","19176",4174
,"Division 1: New England","CENS-D1","2004","2004","9 - 11 years","19177",14722
,"Division 1: New England","CENS-D1","2004","2004","12 years","19178",38353
,"Division 1: New England","CENS-D1","2004","2004","13 - 15 years","19179",32082
,"Division 1: New England","CENS-D1","2004","2004","16 years and over","16+",62861
,"Division 1: New England","CENS-D1","2004","2004","Not stated/Not on certificate","NR",1709
,"Division 1: New England","CENS-D1","2004","2004","Excluded","999",14565
,"Division 1: New England","CENS-D1","2005","2005","0 -  8 years","19176",4174
,"Division 1: New England","CENS-D1","2005","2005","9 - 11 years","19177",13120
,"Division 1: New England","CENS-D1","2005","2005","12 years","19178",37223
,"Division 1: New England","CENS-D1","2005","2005","13 - 15 years","19179",30273
,"Division 1: New England","CENS-D1","2005","2005","16 years and over","16+",59055
,"Division 1: New England","CENS-D1","2005","2005","Not stated/Not on certificate","NR",1547
,"Division 1: New England","CENS-D1","2005","2005","Excluded","999",20715
,"Division 1: New England","CENS-D1","2006","2006","0 -  8 years","19176",4538
,"Division 1: New England","CENS-D1","2006","2006","9 - 11 years","19177",12956
,"Division 1: New England","CENS-D1","2006","2006","12 years","19178",38893
,"Division 1: New England","CENS-D1","2006","2006","13 - 15 years","19179",29717
,"Division 1: New England","CENS-D1","2006","2006","16 years and over","16+",58125
,"Division 1: New England","CENS-D1","2006","2006","Not stated/Not on certificate","NR",1790
,"Division 1: New England","CENS-D1","2006","2006","Excluded","999",20889
,"Division 2: Middle Atlantic","CENS-D2","2003","2003","0 -  8 years","19176",19099
,"Division 2: Middle Atlantic","CENS-D2","2003","2003","9 - 11 years","19177",44102
,"Division 2: Middle Atlantic","CENS-D2","2003","2003","12 years","19178",105371
,"Division 2: Middle Atlantic","CENS-D2","2003","2003","13 - 15 years","19179",77225
,"Division 2: Middle Atlantic","CENS-D2","2003","2003","16 years and over","16+",119229
