"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month Prenatal Care Began"	"Month Prenatal Care Began Code"	Births
	"California"	"06"	"2012"	"2012"	"8th month"	"08"	4913
	"California"	"06"	"2012"	"2012"	"9th month"	"09"	2509
	"California"	"06"	"2012"	"2012"	"10th month"	"10"	281
	"California"	"06"	"2012"	"2012"	"Unknown or Not Stated"	"99"	12388
	"California"	"06"	"2012"	"2012"	"Not Reported"	"98"	0
	"California"	"06"	"2013"	"2013"	"No prenatal care"	"00"	2903
	"California"	"06"	"2013"	"2013"	"1st month"	"01"	46209
	"California"	"06"	"2013"	"2013"	"2nd month"	"02"	216004
	"California"	"06"	"2013"	"2013"	"3rd month"	"03"	139672
	"California"	"06"	"2013"	"2013"	"4th month"	"04"	36975
	"California"	"06"	"2013"	"2013"	"5th month"	"05"	17936
	"California"	"06"	"2013"	"2013"	"6th month"	"06"	10546
	"California"	"06"	"2013"	"2013"	"7th month"	"07"	7102
	"California"	"06"	"2013"	"2013"	"8th month"	"08"	5116
	"California"	"06"	"2013"	"2013"	"9th month"	"09"	2447
	"California"	"06"	"2013"	"2013"	"10th month"	"10"	188
	"California"	"06"	"2013"	"2013"	"Unknown or Not Stated"	"99"	9607
	"California"	"06"	"2013"	"2013"	"Not Reported"	"98"	0
	"California"	"06"	"2014"	"2014"	"No prenatal care"	"00"	3176
	"California"	"06"	"2014"	"2014"	"1st month"	"01"	66922
	"California"	"06"	"2014"	"2014"	"2nd month"	"02"	242983
	"California"	"06"	"2014"	"2014"	"3rd month"	"03"	108374
	"California"	"06"	"2014"	"2014"	"4th month"	"04"	31914
	"California"	"06"	"2014"	"2014"	"5th month"	"05"	16467
	"California"	"06"	"2014"	"2014"	"6th month"	"06"	10165
	"California"	"06"	"2014"	"2014"	"7th month"	"07"	7704
	"California"	"06"	"2014"	"2014"	"8th month"	"08"	5348
	"California"	"06"	"2014"	"2014"	"9th month"	"09"	1675
	"California"	"06"	"2014"	"2014"	"10th month"	"10"	26
	"California"	"06"	"2014"	"2014"	"Unknown or Not Stated"	"99"	8125
	"California"	"06"	"2014"	"2014"	"Not Reported"	"98"	0
	"California"	"06"	"2015"	"2015"	"No prenatal care"	"00"	3173
	"California"	"06"	"2015"	"2015"	"1st month"	"01"	62219
	"California"	"06"	"2015"	"2015"	"2nd month"	"02"	238708
	"California"	"06"	"2015"	"2015"	"3rd month"	"03"	108562
	"California"	"06"	"2015"	"2015"	"4th month"	"04"	31674
	"California"	"06"	"2015"	"2015"	"5th month"	"05"	15551
	"California"	"06"	"2015"	"2015"	"6th month"	"06"	9503
	"California"	"06"	"2015"	"2015"	"7th month"	"07"	7426
	"California"	"06"	"2015"	"2015"	"8th month"	"08"	5431
	"California"	"06"	"2015"	"2015"	"9th month"	"09"	1808
	"California"	"06"	"2015"	"2015"	"10th month"	"10"	17
	"California"	"06"	"2015"	"2015"	"Unknown or Not Stated"	"99"	7676
	"California"	"06"	"2015"	"2015"	"Not Reported"	"98"	0
	"California"	"06"	"2016"	"2016"	"No prenatal care"	"00"	3528
	"California"	"06"	"2016"	"2016"	"1st month"	"01"	60763
	"California"	"06"	"2016"	"2016"	"2nd month"	"02"	239529
	"California"	"06"	"2016"	"2016"	"3rd month"	"03"	108621
	"California"	"06"	"2016"	"2016"	"4th month"	"04"	30173
	"California"	"06"	"2016"	"2016"	"5th month"	"05"	14702
	"California"	"06"	"2016"	"2016"	"6th month"	"06"	8892
	"California"	"06"	"2016"	"2016"	"7th month"	"07"	7094
	"California"	"06"	"2016"	"2016"	"8th month"	"08"	5812
	"California"	"06"	"2016"	"2016"	"9th month"	"09"	1709
	"California"	"06"	"2016"	"2016"	"10th month"	"10"	14
	"California"	"06"	"2016"	"2016"	"Unknown or Not Stated"	"99"	7990
	"California"	"06"	"2016"	"2016"	"Not Reported"	"98"	0
	"California"	"06"	"2017"	"2017"	"No prenatal care"	"00"	3999
	"California"	"06"	"2017"	"2017"	"1st month"	"01"	57408
	"California"	"06"	"2017"	"2017"	"2nd month"	"02"	234426
	"California"	"06"	"2017"	"2017"	"3rd month"	"03"	105285
	"California"	"06"	"2017"	"2017"	"4th month"	"04"	28825
	"California"	"06"	"2017"	"2017"	"5th month"	"05"	13962
	"California"	"06"	"2017"	"2017"	"6th month"	"06"	8545
	"California"	"06"	"2017"	"2017"	"7th month"	"07"	6519
	"California"	"06"	"2017"	"2017"	"8th month"	"08"	5286
	"California"	"06"	"2017"	"2017"	"9th month"	"09"	1736
	"California"	"06"	"2017"	"2017"	"10th month"	"10"	25
	"California"	"06"	"2017"	"2017"	"Unknown or Not Stated"	"99"	5642
	"California"	"06"	"2017"	"2017"	"Not Reported"	"98"	0
	"California"	"06"	"2018"	"2018"	"No prenatal care"	"00"	3754
	"California"	"06"	"2018"	"2018"	"1st month"	"01"	52655
	"California"	"06"	"2018"	"2018"	"2nd month"	"02"	229779
	"California"	"06"	"2018"	"2018"	"3rd month"	"03"	103387
	"California"	"06"	"2018"	"2018"	"4th month"	"04"	27036
	"California"	"06"	"2018"	"2018"	"5th month"	"05"	13233
	"California"	"06"	"2018"	"2018"	"6th month"	"06"	7862
	"California"	"06"	"2018"	"2018"	"7th month"	"07"	6154
	"California"	"06"	"2018"	"2018"	"8th month"	"08"	4950
	"California"	"06"	"2018"	"2018"	"9th month"	"09"	1592
	"California"	"06"	"2018"	"2018"	"10th month"	"10"	24
	"California"	"06"	"2018"	"2018"	"Unknown or Not Stated"	"99"	4494
	"California"	"06"	"2018"	"2018"	"Not Reported"	"98"	0
	"California"	"06"	"2019"	"2019"	"No prenatal care"	"00"	3416
	"California"	"06"	"2019"	"2019"	"1st month"	"01"	47876
	"California"	"06"	"2019"	"2019"	"2nd month"	"02"	222516
	"California"	"06"	"2019"	"2019"	"3rd month"	"03"	107547
	"California"	"06"	"2019"	"2019"	"4th month"	"04"	26980
	"California"	"06"	"2019"	"2019"	"5th month"	"05"	12667
	"California"	"06"	"2019"	"2019"	"6th month"	"06"	7466
	"California"	"06"	"2019"	"2019"	"7th month"	"07"	6046
	"California"	"06"	"2019"	"2019"	"8th month"	"08"	4954
	"California"	"06"	"2019"	"2019"	"9th month"	"09"	1575
	"California"	"06"	"2019"	"2019"	"10th month"	"10"	21
	"California"	"06"	"2019"	"2019"	"Unknown or Not Stated"	"99"	5415
	"California"	"06"	"2019"	"2019"	"Not Reported"	"98"	0
	"California"	"06"	"2020"	"2020"	"No prenatal care"	"00"	3402
	"California"	"06"	"2020"	"2020"	"1st month"	"01"	41406
	"California"	"06"	"2020"	"2020"	"2nd month"	"02"	211793
	"California"	"06"	"2020"	"2020"	"3rd month"	"03"	101828
	"California"	"06"	"2020"	"2020"	"4th month"	"04"	25492
	"California"	"06"	"2020"	"2020"	"5th month"	"05"	12323
	"California"	"06"	"2020"	"2020"	"6th month"	"06"	7339
	"California"	"06"	"2020"	"2020"	"7th month"	"07"	5121
	"California"	"06"	"2020"	"2020"	"8th month"	"08"	3717
	"California"	"06"	"2020"	"2020"	"9th month"	"09"	1364
	"California"	"06"	"2020"	"2020"	"10th month"	"10"	24
	"California"	"06"	"2020"	"2020"	"Unknown or Not Stated"	"99"	6450
	"California"	"06"	"2020"	"2020"	"Not Reported"	"98"	0
	"California"	"06"	"2021"	"2021"	"No prenatal care"	"00"	3627
	"California"	"06"	"2021"	"2021"	"1st month"	"01"	37594
	"California"	"06"	"2021"	"2021"	"2nd month"	"02"	214409
	"California"	"06"	"2021"	"2021"	"3rd month"	"03"	106083
	"California"	"06"	"2021"	"2021"	"4th month"	"04"	24790
	"California"	"06"	"2021"	"2021"	"5th month"	"05"	11227
	"California"	"06"	"2021"	"2021"	"6th month"	"06"	6668
	"California"	"06"	"2021"	"2021"	"7th month"	"07"	4897
	"California"	"06"	"2021"	"2021"	"8th month"	"08"	3544
	"California"	"06"	"2021"	"2021"	"9th month"	"09"	1298
	"California"	"06"	"2021"	"2021"	"10th month"	"10"	24
	"California"	"06"	"2021"	"2021"	"Unknown or Not Stated"	"99"	6447
	"California"	"06"	"2021"	"2021"	"Not Reported"	"98"	0
	"California"	"06"	"2022"	"2022"	"No prenatal care"	"00"	3603
	"California"	"06"	"2022"	"2022"	"1st month"	"01"	33634
	"California"	"06"	"2022"	"2022"	"2nd month"	"02"	202233
	"California"	"06"	"2022"	"2022"	"3rd month"	"03"	113712
	"California"	"06"	"2022"	"2022"	"4th month"	"04"	27431
	"California"	"06"	"2022"	"2022"	"5th month"	"05"	12604
	"California"	"06"	"2022"	"2022"	"6th month"	"06"	7127
	"California"	"06"	"2022"	"2022"	"7th month"	"07"	5295
	"California"	"06"	"2022"	"2022"	"8th month"	"08"	4010
	"California"	"06"	"2022"	"2022"	"9th month"	"09"	1538
	"California"	"06"	"2022"	"2022"	"10th month"	"10"	27
	"California"	"06"	"2022"	"2022"	"Unknown or Not Stated"	"99"	7890
	"California"	"06"	"2022"	"2022"	"Not Reported"	"98"	0
	"California"	"06"	"2023"	"2023"	"No prenatal care"	"00"	3103
	"California"	"06"	"2023"	"2023"	"1st month"	"01"	31172
	"California"	"06"	"2023"	"2023"	"2nd month"	"02"	185555
	"California"	"06"	"2023"	"2023"	"3rd month"	"03"	112959
	"California"	"06"	"2023"	"2023"	"4th month"	"04"	28221
	"California"	"06"	"2023"	"2023"	"5th month"	"05"	12447
	"California"	"06"	"2023"	"2023"	"6th month"	"06"	6977
	"California"	"06"	"2023"	"2023"	"7th month"	"07"	5236
	"California"	"06"	"2023"	"2023"	"8th month"	"08"	4068
	"California"	"06"	"2023"	"2023"	"9th month"	"09"	1473
	"California"	"06"	"2023"	"2023"	"10th month"	"10"	32
	"California"	"06"	"2023"	"2023"	"Unknown or Not Stated"	"99"	8865
	"California"	"06"	"2023"	"2023"	"Not Reported"	"98"	0
	"Florida"	"12"	"2010"	"2010"	"No prenatal care"	"00"	2689
	"Florida"	"12"	"2010"	"2010"	"1st month"	"01"	20823
	"Florida"	"12"	"2010"	"2010"	"2nd month"	"02"	68010
	"Florida"	"12"	"2010"	"2010"	"3rd month"	"03"	56008
	"Florida"	"12"	"2010"	"2010"	"4th month"	"04"	23283
	"Florida"	"12"	"2010"	"2010"	"5th month"	"05"	12240
	"Florida"	"12"	"2010"	"2010"	"6th month"	"06"	7503
	"Florida"	"12"	"2010"	"2010"	"7th month"	"07"	4416
	"Florida"	"12"	"2010"	"2010"	"8th month"	"08"	2944
	"Florida"	"12"	"2010"	"2010"	"9th month"	"09"	1234
	"Florida"	"12"	"2010"	"2010"	"10th month"	"10"	176
	"Florida"	"12"	"2010"	"2010"	"Unknown or Not Stated"	"99"	15264
	"Florida"	"12"	"2010"	"2010"	"Not Reported"	"98"	0
	"Florida"	"12"	"2011"	"2011"	"No prenatal care"	"00"	2584
	"Florida"	"12"	"2011"	"2011"	"1st month"	"01"	21150
	"Florida"	"12"	"2011"	"2011"	"2nd month"	"02"	71112
	"Florida"	"12"	"2011"	"2011"	"3rd month"	"03"	58216
	"Florida"	"12"	"2011"	"2011"	"4th month"	"04"	23225
	"Florida"	"12"	"2011"	"2011"	"5th month"	"05"	11810
	"Florida"	"12"	"2011"	"2011"	"6th month"	"06"	7027
	"Florida"	"12"	"2011"	"2011"	"7th month"	"07"	4430
	"Florida"	"12"	"2011"	"2011"	"8th month"	"08"	2950
	"Florida"	"12"	"2011"	"2011"	"9th month"	"09"	1179
	"Florida"	"12"	"2011"	"2011"	"10th month"	"10"	114
	"Florida"	"12"	"2011"	"2011"	"Unknown or Not Stated"	"99"	9617
	"Florida"	"12"	"2011"	"2011"	"Not Reported"	"98"	0
	"Florida"	"12"	"2012"	"2012"	"No prenatal care"	"00"	2879
	"Florida"	"12"	"2012"	"2012"	"1st month"	"01"	20003
	"Florida"	"12"	"2012"	"2012"	"2nd month"	"02"	71301
	"Florida"	"12"	"2012"	"2012"	"3rd month"	"03"	59291
	"Florida"	"12"	"2012"	"2012"	"4th month"	"04"	23608
	"Florida"	"12"	"2012"	"2012"	"5th month"	"05"	12070
	"Florida"	"12"	"2012"	"2012"	"6th month"	"06"	7170
	"Florida"	"12"	"2012"	"2012"	"7th month"	"07"	4774
	"Florida"	"12"	"2012"	"2012"	"8th month"	"08"	3336
	"Florida"	"12"	"2012"	"2012"	"9th month"	"09"	1354
	"Florida"	"12"	"2012"	"2012"	"10th month"	"10"	161
	"Florida"	"12"	"2012"	"2012"	"Unknown or Not Stated"	"99"	7201
	"Florida"	"12"	"2012"	"2012"	"Not Reported"	"98"	0
	"Florida"	"12"	"2013"	"2013"	"No prenatal care"	"00"	2850
	"Florida"	"12"	"2013"	"2013"	"1st month"	"01"	21434
	"Florida"	"12"	"2013"	"2013"	"2nd month"	"02"	70198
	"Florida"	"12"	"2013"	"2013"	"3rd month"	"03"	60557
	"Florida"	"12"	"2013"	"2013"	"4th month"	"04"	24234
	"Florida"	"12"	"2013"	"2013"	"5th month"	"05"	11968
	"Florida"	"12"	"2013"	"2013"	"6th month"	"06"	6979
	"Florida"	"12"	"2013"	"2013"	"7th month"	"07"	4756
	"Florida"	"12"	"2013"	"2013"	"8th month"	"08"	3370
	"Florida"	"12"	"2013"	"2013"	"9th month"	"09"	1489
	"Florida"	"12"	"2013"	"2013"	"10th month"	"10"	153
	"Florida"	"12"	"2013"	"2013"	"Unknown or Not Stated"	"99"	7419
	"Florida"	"12"	"2013"	"2013"	"Not Reported"	"98"	0
	"Florida"	"12"	"2014"	"2014"	"No prenatal care"	"00"	2918
	"Florida"	"12"	"2014"	"2014"	"1st month"	"01"	27763
	"Florida"	"12"	"2014"	"2014"	"2nd month"	"02"	76291
	"Florida"	"12"	"2014"	"2014"	"3rd month"	"03"	55363
	"Florida"	"12"	"2014"	"2014"	"4th month"	"04"	21079
	"Florida"	"12"	"2014"	"2014"	"5th month"	"05"	11121
	"Florida"	"12"	"2014"	"2014"	"6th month"	"06"	6557
	"Florida"	"12"	"2014"	"2014"	"7th month"	"07"	4993
	"Florida"	"12"	"2014"	"2014"	"8th month"	"08"	3548
	"Florida"	"12"	"2014"	"2014"	"9th month"	"09"	1096
	"Florida"	"12"	"2014"	"2014"	"Unknown or Not Stated"	"99"	9256
	"Florida"	"12"	"2014"	"2014"	"Not Reported"	"98"	0
	"Florida"	"12"	"2015"	"2015"	"No prenatal care"	"00"	3119
	"Florida"	"12"	"2015"	"2015"	"1st month"	"01"	26484
	"Florida"	"12"	"2015"	"2015"	"2nd month"	"02"	78145
	"Florida"	"12"	"2015"	"2015"	"3rd month"	"03"	56778
	"Florida"	"12"	"2015"	"2015"	"4th month"	"04"	20841
	"Florida"	"12"	"2015"	"2015"	"5th month"	"05"	10879
	"Florida"	"12"	"2015"	"2015"	"6th month"	"06"	6821
	"Florida"	"12"	"2015"	"2015"	"7th month"	"07"	5215
	"Florida"	"12"	"2015"	"2015"	"8th month"	"08"	3819
	"Florida"	"12"	"2015"	"2015"	"9th month"	"09"	1110
	"Florida"	"12"	"2015"	"2015"	"10th month"	"10"	18
	"Florida"	"12"	"2015"	"2015"	"Unknown or Not Stated"	"99"	11040
	"Florida"	"12"	"2015"	"2015"	"Not Reported"	"98"	0
	"Florida"	"12"	"2016"	"2016"	"No prenatal care"	"00"	3974
	"Florida"	"12"	"2016"	"2016"	"1st month"	"01"	24524
	"Florida"	"12"	"2016"	"2016"	"2nd month"	"02"	77031
	"Florida"	"12"	"2016"	"2016"	"3rd month"	"03"	56992
	"Florida"	"12"	"2016"	"2016"	"4th month"	"04"	20879
	"Florida"	"12"	"2016"	"2016"	"5th month"	"05"	11178
	"Florida"	"12"	"2016"	"2016"	"6th month"	"06"	6739
	"Florida"	"12"	"2016"	"2016"	"7th month"	"07"	5334
	"Florida"	"12"	"2016"	"2016"	"8th month"	"08"	3806
	"Florida"	"12"	"2016"	"2016"	"9th month"	"09"	1197
	"Florida"	"12"	"2016"	"2016"	"Unknown or Not Stated"	"99"	13360
	"Florida"	"12"	"2016"	"2016"	"Not Reported"	"98"	0
	"Florida"	"12"	"2017"	"2017"	"No prenatal care"	"00"	4897
	"Florida"	"12"	"2017"	"2017"	"1st month"	"01"	22641
	"Florida"	"12"	"2017"	"2017"	"2nd month"	"02"	75026
	"Florida"	"12"	"2017"	"2017"	"3rd month"	"03"	57135
	"Florida"	"12"	"2017"	"2017"	"4th month"	"04"	20950
	"Florida"	"12"	"2017"	"2017"	"5th month"	"05"	11409
	"Florida"	"12"	"2017"	"2017"	"6th month"	"06"	6979
	"Florida"	"12"	"2017"	"2017"	"7th month"	"07"	5563
	"Florida"	"12"	"2017"	"2017"	"8th month"	"08"	4123
	"Florida"	"12"	"2017"	"2017"	"9th month"	"09"	1295
	"Florida"	"12"	"2017"	"2017"	"Unknown or Not Stated"	"99"	13603
	"Florida"	"12"	"2017"	"2017"	"Not Reported"	"98"	0
	"Florida"	"12"	"2018"	"2018"	"No prenatal care"	"00"	4499
	"Florida"	"12"	"2018"	"2018"	"1st month"	"01"	19294
	"Florida"	"12"	"2018"	"2018"	"2nd month"	"02"	72889
	"Florida"	"12"	"2018"	"2018"	"3rd month"	"03"	60421
	"Florida"	"12"	"2018"	"2018"	"4th month"	"04"	21678
	"Florida"	"12"	"2018"	"2018"	"5th month"	"05"	11489
	"Florida"	"12"	"2018"	"2018"	"6th month"	"06"	7342
	"Florida"	"12"	"2018"	"2018"	"7th month"	"07"	5811
	"Florida"	"12"	"2018"	"2018"	"8th month"	"08"	4651
	"Florida"	"12"	"2018"	"2018"	"9th month"	"09"	1479
	"Florida"	"12"	"2018"	"2018"	"10th month"	"10"	11
	"Florida"	"12"	"2018"	"2018"	"Unknown or Not Stated"	"99"	11978
	"Florida"	"12"	"2018"	"2018"	"Not Reported"	"98"	0
	"Florida"	"12"	"2019"	"2019"	"No prenatal care"	"00"	4699
	"Florida"	"12"	"2019"	"2019"	"1st month"	"01"	19653
	"Florida"	"12"	"2019"	"2019"	"2nd month"	"02"	70019
	"Florida"	"12"	"2019"	"2019"	"3rd month"	"03"	60880
	"Florida"	"12"	"2019"	"2019"	"4th month"	"04"	21281
	"Florida"	"12"	"2019"	"2019"	"5th month"	"05"	11406
	"Florida"	"12"	"2019"	"2019"	"6th month"	"06"	7229
	"Florida"	"12"	"2019"	"2019"	"7th month"	"07"	5974
	"Florida"	"12"	"2019"	"2019"	"8th month"	"08"	4905
	"Florida"	"12"	"2019"	"2019"	"9th month"	"09"	1522
	"Florida"	"12"	"2019"	"2019"	"Unknown or Not Stated"	"99"	12425
	"Florida"	"12"	"2019"	"2019"	"Not Reported"	"98"	0
	"Florida"	"12"	"2020"	"2020"	"No prenatal care"	"00"	4758
	"Florida"	"12"	"2020"	"2020"	"1st month"	"01"	16001
	"Florida"	"12"	"2020"	"2020"	"2nd month"	"02"	68715
	"Florida"	"12"	"2020"	"2020"	"3rd month"	"03"	62551
	"Florida"	"12"	"2020"	"2020"	"4th month"	"04"	21480
	"Florida"	"12"	"2020"	"2020"	"5th month"	"05"	11163
	"Florida"	"12"	"2020"	"2020"	"6th month"	"06"	6995
	"Florida"	"12"	"2020"	"2020"	"7th month"	"07"	5609
	"Florida"	"12"	"2020"	"2020"	"8th month"	"08"	4291
	"Florida"	"12"	"2020"	"2020"	"9th month"	"09"	1278
	"Florida"	"12"	"2020"	"2020"	"Unknown or Not Stated"	"99"	6822
	"Florida"	"12"	"2020"	"2020"	"Not Reported"	"98"	0
	"Florida"	"12"	"2021"	"2021"	"No prenatal care"	"00"	5818
	"Florida"	"12"	"2021"	"2021"	"1st month"	"01"	13263
	"Florida"	"12"	"2021"	"2021"	"2nd month"	"02"	66853
	"Florida"	"12"	"2021"	"2021"	"3rd month"	"03"	67543
	"Florida"	"12"	"2021"	"2021"	"4th month"	"04"	22105
	"Florida"	"12"	"2021"	"2021"	"5th month"	"05"	11874
	"Florida"	"12"	"2021"	"2021"	"6th month"	"06"	7801
	"Florida"	"12"	"2021"	"2021"	"7th month"	"07"	6436
	"Florida"	"12"	"2021"	"2021"	"8th month"	"08"	4991
	"Florida"	"12"	"2021"	"2021"	"9th month"	"09"	1790
	"Florida"	"12"	"2021"	"2021"	"10th month"	"10"	11
	"Florida"	"12"	"2021"	"2021"	"Unknown or Not Stated"	"99"	7775
	"Florida"	"12"	"2021"	"2021"	"Not Reported"	"98"	0
	"Florida"	"12"	"2022"	"2022"	"No prenatal care"	"00"	6874
	"Florida"	"12"	"2022"	"2022"	"1st month"	"01"	12727
	"Florida"	"12"	"2022"	"2022"	"2nd month"	"02"	63513
	"Florida"	"12"	"2022"	"2022"	"3rd month"	"03"	73198
	"Florida"	"12"	"2022"	"2022"	"4th month"	"04"	25107
	"Florida"	"12"	"2022"	"2022"	"5th month"	"05"	13546
	"Florida"	"12"	"2022"	"2022"	"6th month"	"06"	8626
	"Florida"	"12"	"2022"	"2022"	"7th month"	"07"	7030
	"Florida"	"12"	"2022"	"2022"	"8th month"	"08"	5820
	"Florida"	"12"	"2022"	"2022"	"9th month"	"09"	2214
	"Florida"	"12"	"2022"	"2022"	"10th month"	"10"	20
	"Florida"	"12"	"2022"	"2022"	"Unknown or Not Stated"	"99"	5758
	"Florida"	"12"	"2022"	"2022"	"Not Reported"	"98"	0
	"Florida"	"12"	"2023"	"2023"	"No prenatal care"	"00"	7665
	"Florida"	"12"	"2023"	"2023"	"1st month"	"01"	12409
	"Florida"	"12"	"2023"	"2023"	"2nd month"	"02"	57490
	"Florida"	"12"	"2023"	"2023"	"3rd month"	"03"	73704
	"Florida"	"12"	"2023"	"2023"	"4th month"	"04"	26850
	"Florida"	"12"	"2023"	"2023"	"5th month"	"05"	13966
	"Florida"	"12"	"2023"	"2023"	"6th month"	"06"	9165
	"Florida"	"12"	"2023"	"2023"	"7th month"	"07"	7382
	"Florida"	"12"	"2023"	"2023"	"8th month"	"08"	5855
	"Florida"	"12"	"2023"	"2023"	"9th month"	"09"	2168
	"Florida"	"12"	"2023"	"2023"	"10th month"	"10"	23
	"Florida"	"12"	"2023"	"2023"	"Unknown or Not Stated"	"99"	4733
	"Florida"	"12"	"2023"	"2023"	"Not Reported"	"98"	0
	"Georgia"	"13"	"2010"	"2010"	"No prenatal care"	"00"	2443
	"Georgia"	"13"	"2010"	"2010"	"1st month"	"01"	10688
	"Georgia"	"13"	"2010"	"2010"	"2nd month"	"02"	34778
	"Georgia"	"13"	"2010"	"2010"	"3rd month"	"03"	28923
	"Georgia"	"13"	"2010"	"2010"	"4th month"	"04"	11063
	"Georgia"	"13"	"2010"	"2010"	"5th month"	"05"	5719
	"Georgia"	"13"	"2010"	"2010"	"6th month"	"06"	3504
	"Georgia"	"13"	"2010"	"2010"	"7th month"	"07"	2339
	"Georgia"	"13"	"2010"	"2010"	"8th month"	"08"	1659
	"Georgia"	"13"	"2010"	"2010"	"9th month"	"09"	702
	"Georgia"	"13"	"2010"	"2010"	"10th month"	"10"	68
	"Georgia"	"13"	"2010"	"2010"	"Unknown or Not Stated"	"99"	32061
	"Georgia"	"13"	"2010"	"2010"	"Not Reported"	"98"	0
	"Georgia"	"13"	"2011"	"2011"	"No prenatal care"	"00"	2462
	"Georgia"	"13"	"2011"	"2011"	"1st month"	"01"	10514
	"Georgia"	"13"	"2011"	"2011"	"2nd month"	"02"	37277
	"Georgia"	"13"	"2011"	"2011"	"3rd month"	"03"	31213
	"Georgia"	"13"	"2011"	"2011"	"4th month"	"04"	12101
	"Georgia"	"13"	"2011"	"2011"	"5th month"	"05"	6476
	"Georgia"	"13"	"2011"	"2011"	"6th month"	"06"	4120
	"Georgia"	"13"	"2011"	"2011"	"7th month"	"07"	2725
	"Georgia"	"13"	"2011"	"2011"	"8th month"	"08"	1861
	"Georgia"	"13"	"2011"	"2011"	"9th month"	"09"	859
	"Georgia"	"13"	"2011"	"2011"	"10th month"	"10"	96
	"Georgia"	"13"	"2011"	"2011"	"Unknown or Not Stated"	"99"	22705
	"Georgia"	"13"	"2011"	"2011"	"Not Reported"	"98"	0
	"Georgia"	"13"	"2012"	"2012"	"No prenatal care"	"00"	2177
	"Georgia"	"13"	"2012"	"2012"	"1st month"	"01"	10734
	"Georgia"	"13"	"2012"	"2012"	"2nd month"	"02"	39187
	"Georgia"	"13"	"2012"	"2012"	"3rd month"	"03"	32570
	"Georgia"	"13"	"2012"	"2012"	"4th month"	"04"	12363
	"Georgia"	"13"	"2012"	"2012"	"5th month"	"05"	6380
	"Georgia"	"13"	"2012"	"2012"	"6th month"	"06"	3931
	"Georgia"	"13"	"2012"	"2012"	"7th month"	"07"	2731
	"Georgia"	"13"	"2012"	"2012"	"8th month"	"08"	1869
	"Georgia"	"13"	"2012"	"2012"	"9th month"	"09"	855
	"Georgia"	"13"	"2012"	"2012"	"10th month"	"10"	105
	"Georgia"	"13"	"2012"	"2012"	"Unknown or Not Stated"	"99"	17378
	"Georgia"	"13"	"2012"	"2012"	"Not Reported"	"98"	0
	"Georgia"	"13"	"2013"	"2013"	"No prenatal care"	"00"	2705
	"Georgia"	"13"	"2013"	"2013"	"1st month"	"01"	10866
	"Georgia"	"13"	"2013"	"2013"	"2nd month"	"02"	38605
	"Georgia"	"13"	"2013"	"2013"	"3rd month"	"03"	30582
	"Georgia"	"13"	"2013"	"2013"	"4th month"	"04"	11166
	"Georgia"	"13"	"2013"	"2013"	"5th month"	"05"	5926
	"Georgia"	"13"	"2013"	"2013"	"6th month"	"06"	3642
	"Georgia"	"13"	"2013"	"2013"	"7th month"	"07"	2513
	"Georgia"	"13"	"2013"	"2013"	"8th month"	"08"	1898
	"Georgia"	"13"	"2013"	"2013"	"9th month"	"09"	828
	"Georgia"	"13"	"2013"	"2013"	"10th month"	"10"	75
	"Georgia"	"13"	"2013"	"2013"	"Unknown or Not Stated"	"99"	19942
	"Georgia"	"13"	"2013"	"2013"	"Not Reported"	"98"	0
	"Georgia"	"13"	"2014"	"2014"	"No prenatal care"	"00"	3283
	"Georgia"	"13"	"2014"	"2014"	"1st month"	"01"	12504
	"Georgia"	"13"	"2014"	"2014"	"2nd month"	"02"	40757
	"Georgia"	"13"	"2014"	"2014"	"3rd month"	"03"	27087
	"Georgia"	"13"	"2014"	"2014"	"4th month"	"04"	10104
	"Georgia"	"13"	"2014"	"2014"	"5th month"	"05"	5508
	"Georgia"	"13"	"2014"	"2014"	"6th month"	"06"	3386
	"Georgia"	"13"	"2014"	"2014"	"7th month"	"07"	2654
	"Georgia"	"13"	"2014"	"2014"	"8th month"	"08"	1784
	"Georgia"	"13"	"2014"	"2014"	"9th month"	"09"	675
	"Georgia"	"13"	"2014"	"2014"	"Unknown or Not Stated"	"99"	23197
	"Georgia"	"13"	"2014"	"2014"	"Not Reported"	"98"	0
	"Georgia"	"13"	"2015"	"2015"	"No prenatal care"	"00"	3662
	"Georgia"	"13"	"2015"	"2015"	"1st month"	"01"	12666
	"Georgia"	"13"	"2015"	"2015"	"2nd month"	"02"	42598
	"Georgia"	"13"	"2015"	"2015"	"3rd month"	"03"	29271
	"Georgia"	"13"	"2015"	"2015"	"4th month"	"04"	10061
	"Georgia"	"13"	"2015"	"2015"	"5th month"	"05"	5542
	"Georgia"	"13"	"2015"	"2015"	"6th month"	"06"	3595
	"Georgia"	"13"	"2015"	"2015"	"7th month"	"07"	2824
	"Georgia"	"13"	"2015"	"2015"	"8th month"	"08"	1952
	"Georgia"	"13"	"2015"	"2015"	"9th month"	"09"	685
	"Georgia"	"13"	"2015"	"2015"	"Unknown or Not Stated"	"99"	18540
	"Georgia"	"13"	"2015"	"2015"	"Not Reported"	"98"	0
	"Georgia"	"13"	"2016"	"2016"	"No prenatal care"	"00"	4261
	"Georgia"	"13"	"2016"	"2016"	"1st month"	"01"	13433
	"Georgia"	"13"	"2016"	"2016"	"2nd month"	"02"	46361
	"Georgia"	"13"	"2016"	"2016"	"3rd month"	"03"	32711
