"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Medical Attendant"	"Medical Attendant Code"	Births
	"Oklahoma"	"40"	"2014"	"2014"	"Doctor of Osteopathy(DO)"	"2"	14477
	"Oklahoma"	"40"	"2014"	"2014"	"Certified Nurse Midwife(CNM/CM)"	"3"	2477
	"Oklahoma"	"40"	"2014"	"2014"	"Other Midwife"	"4"	274
	"Oklahoma"	"40"	"2014"	"2014"	"Other"	"5"	256
	"Oklahoma"	"40"	"2014"	"2014"	"Not Reported"	"100"	0
	"Oklahoma"	"40"	"2015"	"2015"	"Doctor of Medicine(MD)"	"1"	34877
	"Oklahoma"	"40"	"2015"	"2015"	"Doctor of Osteopathy(DO)"	"2"	15040
	"Oklahoma"	"40"	"2015"	"2015"	"Certified Nurse Midwife(CNM/CM)"	"3"	2661
	"Oklahoma"	"40"	"2015"	"2015"	"Other Midwife"	"4"	245
	"Oklahoma"	"40"	"2015"	"2015"	"Other"	"5"	298
	"Oklahoma"	"40"	"2015"	"2015"	"Not Reported"	"100"	0
	"Oklahoma"	"40"	"2016"	"2016"	"Doctor of Medicine(MD)"	"1"	34272
	"Oklahoma"	"40"	"2016"	"2016"	"Doctor of Osteopathy(DO)"	"2"	15294
	"Oklahoma"	"40"	"2016"	"2016"	"Certified Nurse Midwife(CNM/CM)"	"3"	2389
	"Oklahoma"	"40"	"2016"	"2016"	"Other Midwife"	"4"	244
	"Oklahoma"	"40"	"2016"	"2016"	"Other"	"5"	390
	"Oklahoma"	"40"	"2016"	"2016"	"Not Reported"	"100"	0
	"Oklahoma"	"40"	"2017"	"2017"	"Doctor of Medicine(MD)"	"1"	32630
	"Oklahoma"	"40"	"2017"	"2017"	"Doctor of Osteopathy(DO)"	"2"	14737
	"Oklahoma"	"40"	"2017"	"2017"	"Certified Nurse Midwife(CNM/CM)"	"3"	2013
	"Oklahoma"	"40"	"2017"	"2017"	"Other Midwife"	"4"	356
	"Oklahoma"	"40"	"2017"	"2017"	"Other"	"5"	477
	"Oklahoma"	"40"	"2017"	"2017"	"Not Reported"	"100"	0
	"Oklahoma"	"40"	"2018"	"2018"	"Doctor of Medicine(MD)"	"1"	32408
	"Oklahoma"	"40"	"2018"	"2018"	"Doctor of Osteopathy(DO)"	"2"	14719
	"Oklahoma"	"40"	"2018"	"2018"	"Certified Nurse Midwife(CNM/CM)"	"3"	1932
	"Oklahoma"	"40"	"2018"	"2018"	"Other Midwife"	"4"	330
	"Oklahoma"	"40"	"2018"	"2018"	"Other"	"5"	408
	"Oklahoma"	"40"	"2018"	"2018"	"Not Reported"	"100"	0
	"Oklahoma"	"40"	"2019"	"2019"	"Doctor of Medicine(MD)"	"1"	31218
	"Oklahoma"	"40"	"2019"	"2019"	"Doctor of Osteopathy(DO)"	"2"	15291
	"Oklahoma"	"40"	"2019"	"2019"	"Certified Nurse Midwife(CNM/CM)"	"3"	1789
	"Oklahoma"	"40"	"2019"	"2019"	"Other Midwife"	"4"	354
	"Oklahoma"	"40"	"2019"	"2019"	"Other"	"5"	487
	"Oklahoma"	"40"	"2019"	"2019"	"Not Reported"	"100"	0
	"Oklahoma"	"40"	"2020"	"2020"	"Doctor of Medicine(MD)"	"1"	29612
	"Oklahoma"	"40"	"2020"	"2020"	"Doctor of Osteopathy(DO)"	"2"	15228
	"Oklahoma"	"40"	"2020"	"2020"	"Certified Nurse Midwife(CNM/CM)"	"3"	1688
	"Oklahoma"	"40"	"2020"	"2020"	"Other Midwife"	"4"	488
	"Oklahoma"	"40"	"2020"	"2020"	"Other"	"5"	555
	"Oklahoma"	"40"	"2020"	"2020"	"Unknown or not stated"	"9"	52
	"Oklahoma"	"40"	"2020"	"2020"	"Not Reported"	"100"	0
	"Oklahoma"	"40"	"2021"	"2021"	"Doctor of Medicine(MD)"	"1"	29401
	"Oklahoma"	"40"	"2021"	"2021"	"Doctor of Osteopathy(DO)"	"2"	15926
	"Oklahoma"	"40"	"2021"	"2021"	"Certified Nurse Midwife(CNM/CM)"	"3"	1841
	"Oklahoma"	"40"	"2021"	"2021"	"Other Midwife"	"4"	528
	"Oklahoma"	"40"	"2021"	"2021"	"Other"	"5"	685
	"Oklahoma"	"40"	"2021"	"2021"	"Unknown or not stated"	"9"	29
	"Oklahoma"	"40"	"2021"	"2021"	"Not Reported"	"100"	0
	"Oklahoma"	"40"	"2022"	"2022"	"Doctor of Medicine(MD)"	"1"	29212
	"Oklahoma"	"40"	"2022"	"2022"	"Doctor of Osteopathy(DO)"	"2"	15887
	"Oklahoma"	"40"	"2022"	"2022"	"Certified Nurse Midwife(CNM/CM)"	"3"	2026
	"Oklahoma"	"40"	"2022"	"2022"	"Other Midwife"	"4"	462
	"Oklahoma"	"40"	"2022"	"2022"	"Other"	"5"	723
	"Oklahoma"	"40"	"2022"	"2022"	"Unknown or not stated"	"9"	22
	"Oklahoma"	"40"	"2022"	"2022"	"Not Reported"	"100"	0
	"Oklahoma"	"40"	"2023"	"2023"	"Doctor of Medicine(MD)"	"1"	28681
	"Oklahoma"	"40"	"2023"	"2023"	"Doctor of Osteopathy(DO)"	"2"	15960
	"Oklahoma"	"40"	"2023"	"2023"	"Certified Nurse Midwife(CNM/CM)"	"3"	1905
	"Oklahoma"	"40"	"2023"	"2023"	"Other Midwife"	"4"	411
	"Oklahoma"	"40"	"2023"	"2023"	"Other"	"5"	945
	"Oklahoma"	"40"	"2023"	"2023"	"Not Reported"	"100"	0
	"Pennsylvania"	"42"	"2010"	"2010"	"Doctor of Medicine(MD)"	"1"	111254
	"Pennsylvania"	"42"	"2010"	"2010"	"Doctor of Osteopathy(DO)"	"2"	15360
	"Pennsylvania"	"42"	"2010"	"2010"	"Certified Nurse Midwife(CNM/CM)"	"3"	13922
	"Pennsylvania"	"42"	"2010"	"2010"	"Other Midwife"	"4"	1814
	"Pennsylvania"	"42"	"2010"	"2010"	"Other"	"5"	875
	"Pennsylvania"	"42"	"2010"	"2010"	"Unknown or not stated"	"9"	96
	"Pennsylvania"	"42"	"2010"	"2010"	"Not Reported"	"100"	0
	"Pennsylvania"	"42"	"2011"	"2011"	"Doctor of Medicine(MD)"	"1"	110499
	"Pennsylvania"	"42"	"2011"	"2011"	"Doctor of Osteopathy(DO)"	"2"	15525
	"Pennsylvania"	"42"	"2011"	"2011"	"Certified Nurse Midwife(CNM/CM)"	"3"	14165
	"Pennsylvania"	"42"	"2011"	"2011"	"Other Midwife"	"4"	1858
	"Pennsylvania"	"42"	"2011"	"2011"	"Other"	"5"	959
	"Pennsylvania"	"42"	"2011"	"2011"	"Unknown or not stated"	"9"	172
	"Pennsylvania"	"42"	"2011"	"2011"	"Not Reported"	"100"	0
	"Pennsylvania"	"42"	"2012"	"2012"	"Doctor of Medicine(MD)"	"1"	108783
	"Pennsylvania"	"42"	"2012"	"2012"	"Doctor of Osteopathy(DO)"	"2"	15502
	"Pennsylvania"	"42"	"2012"	"2012"	"Certified Nurse Midwife(CNM/CM)"	"3"	15046
	"Pennsylvania"	"42"	"2012"	"2012"	"Other Midwife"	"4"	2130
	"Pennsylvania"	"42"	"2012"	"2012"	"Other"	"5"	1012
	"Pennsylvania"	"42"	"2012"	"2012"	"Unknown or not stated"	"9"	41
	"Pennsylvania"	"42"	"2012"	"2012"	"Not Reported"	"100"	0
	"Pennsylvania"	"42"	"2013"	"2013"	"Doctor of Medicine(MD)"	"1"	106632
	"Pennsylvania"	"42"	"2013"	"2013"	"Doctor of Osteopathy(DO)"	"2"	15051
	"Pennsylvania"	"42"	"2013"	"2013"	"Certified Nurse Midwife(CNM/CM)"	"3"	16075
	"Pennsylvania"	"42"	"2013"	"2013"	"Other Midwife"	"4"	2107
	"Pennsylvania"	"42"	"2013"	"2013"	"Other"	"5"	1049
	"Pennsylvania"	"42"	"2013"	"2013"	"Not Reported"	"100"	0
	"Pennsylvania"	"42"	"2014"	"2014"	"Doctor of Medicine(MD)"	"1"	103708
	"Pennsylvania"	"42"	"2014"	"2014"	"Doctor of Osteopathy(DO)"	"2"	17676
	"Pennsylvania"	"42"	"2014"	"2014"	"Certified Nurse Midwife(CNM/CM)"	"3"	15609
	"Pennsylvania"	"42"	"2014"	"2014"	"Other Midwife"	"4"	3895
	"Pennsylvania"	"42"	"2014"	"2014"	"Other"	"5"	1365
	"Pennsylvania"	"42"	"2014"	"2014"	"Unknown or not stated"	"9"	15
	"Pennsylvania"	"42"	"2014"	"2014"	"Not Reported"	"100"	0
	"Pennsylvania"	"42"	"2015"	"2015"	"Doctor of Medicine(MD)"	"1"	101234
	"Pennsylvania"	"42"	"2015"	"2015"	"Doctor of Osteopathy(DO)"	"2"	18549
	"Pennsylvania"	"42"	"2015"	"2015"	"Certified Nurse Midwife(CNM/CM)"	"3"	15620
	"Pennsylvania"	"42"	"2015"	"2015"	"Other Midwife"	"4"	4227
	"Pennsylvania"	"42"	"2015"	"2015"	"Other"	"5"	1396
	"Pennsylvania"	"42"	"2015"	"2015"	"Unknown or not stated"	"9"	21
	"Pennsylvania"	"42"	"2015"	"2015"	"Not Reported"	"100"	0
	"Pennsylvania"	"42"	"2016"	"2016"	"Doctor of Medicine(MD)"	"1"	99645
	"Pennsylvania"	"42"	"2016"	"2016"	"Doctor of Osteopathy(DO)"	"2"	18450
	"Pennsylvania"	"42"	"2016"	"2016"	"Certified Nurse Midwife(CNM/CM)"	"3"	18232
	"Pennsylvania"	"42"	"2016"	"2016"	"Other Midwife"	"4"	1942
	"Pennsylvania"	"42"	"2016"	"2016"	"Other"	"5"	1118
	"Pennsylvania"	"42"	"2016"	"2016"	"Unknown or not stated"	"9"	22
	"Pennsylvania"	"42"	"2016"	"2016"	"Not Reported"	"100"	0
	"Pennsylvania"	"42"	"2017"	"2017"	"Doctor of Medicine(MD)"	"1"	98423
	"Pennsylvania"	"42"	"2017"	"2017"	"Doctor of Osteopathy(DO)"	"2"	18710
	"Pennsylvania"	"42"	"2017"	"2017"	"Certified Nurse Midwife(CNM/CM)"	"3"	17423
	"Pennsylvania"	"42"	"2017"	"2017"	"Other Midwife"	"4"	1973
	"Pennsylvania"	"42"	"2017"	"2017"	"Other"	"5"	1198
	"Pennsylvania"	"42"	"2017"	"2017"	"Unknown or not stated"	"9"	18
	"Pennsylvania"	"42"	"2017"	"2017"	"Not Reported"	"100"	0
	"Pennsylvania"	"42"	"2018"	"2018"	"Doctor of Medicine(MD)"	"1"	95900
	"Pennsylvania"	"42"	"2018"	"2018"	"Doctor of Osteopathy(DO)"	"2"	18936
	"Pennsylvania"	"42"	"2018"	"2018"	"Certified Nurse Midwife(CNM/CM)"	"3"	17670
	"Pennsylvania"	"42"	"2018"	"2018"	"Other Midwife"	"4"	2056
	"Pennsylvania"	"42"	"2018"	"2018"	"Other"	"5"	1088
	"Pennsylvania"	"42"	"2018"	"2018"	"Unknown or not stated"	"9"	23
	"Pennsylvania"	"42"	"2018"	"2018"	"Not Reported"	"100"	0
	"Pennsylvania"	"42"	"2019"	"2019"	"Doctor of Medicine(MD)"	"1"	94126
	"Pennsylvania"	"42"	"2019"	"2019"	"Doctor of Osteopathy(DO)"	"2"	17826
	"Pennsylvania"	"42"	"2019"	"2019"	"Certified Nurse Midwife(CNM/CM)"	"3"	19132
	"Pennsylvania"	"42"	"2019"	"2019"	"Other Midwife"	"4"	2135
	"Pennsylvania"	"42"	"2019"	"2019"	"Other"	"5"	981
	"Pennsylvania"	"42"	"2019"	"2019"	"Unknown or not stated"	"9"	30
	"Pennsylvania"	"42"	"2019"	"2019"	"Not Reported"	"100"	0
	"Pennsylvania"	"42"	"2020"	"2020"	"Doctor of Medicine(MD)"	"1"	89808
	"Pennsylvania"	"42"	"2020"	"2020"	"Doctor of Osteopathy(DO)"	"2"	16510
	"Pennsylvania"	"42"	"2020"	"2020"	"Certified Nurse Midwife(CNM/CM)"	"3"	20505
	"Pennsylvania"	"42"	"2020"	"2020"	"Other Midwife"	"4"	2692
	"Pennsylvania"	"42"	"2020"	"2020"	"Other"	"5"	1148
	"Pennsylvania"	"42"	"2020"	"2020"	"Unknown or not stated"	"9"	30
	"Pennsylvania"	"42"	"2020"	"2020"	"Not Reported"	"100"	0
	"Pennsylvania"	"42"	"2021"	"2021"	"Doctor of Medicine(MD)"	"1"	88809
	"Pennsylvania"	"42"	"2021"	"2021"	"Doctor of Osteopathy(DO)"	"2"	18118
	"Pennsylvania"	"42"	"2021"	"2021"	"Certified Nurse Midwife(CNM/CM)"	"3"	20292
	"Pennsylvania"	"42"	"2021"	"2021"	"Other Midwife"	"4"	3347
	"Pennsylvania"	"42"	"2021"	"2021"	"Other"	"5"	2030
	"Pennsylvania"	"42"	"2021"	"2021"	"Unknown or not stated"	"9"	26
	"Pennsylvania"	"42"	"2021"	"2021"	"Not Reported"	"100"	0
	"Pennsylvania"	"42"	"2022"	"2022"	"Doctor of Medicine(MD)"	"1"	83846
	"Pennsylvania"	"42"	"2022"	"2022"	"Doctor of Osteopathy(DO)"	"2"	19467
	"Pennsylvania"	"42"	"2022"	"2022"	"Certified Nurse Midwife(CNM/CM)"	"3"	21441
	"Pennsylvania"	"42"	"2022"	"2022"	"Other Midwife"	"4"	2418
	"Pennsylvania"	"42"	"2022"	"2022"	"Other"	"5"	3030
	"Pennsylvania"	"42"	"2022"	"2022"	"Unknown or not stated"	"9"	50
	"Pennsylvania"	"42"	"2022"	"2022"	"Not Reported"	"100"	0
	"Pennsylvania"	"42"	"2023"	"2023"	"Doctor of Medicine(MD)"	"1"	80377
	"Pennsylvania"	"42"	"2023"	"2023"	"Doctor of Osteopathy(DO)"	"2"	20138
	"Pennsylvania"	"42"	"2023"	"2023"	"Certified Nurse Midwife(CNM/CM)"	"3"	20503
	"Pennsylvania"	"42"	"2023"	"2023"	"Other Midwife"	"4"	3293
	"Pennsylvania"	"42"	"2023"	"2023"	"Other"	"5"	2608
	"Pennsylvania"	"42"	"2023"	"2023"	"Unknown or not stated"	"9"	32
	"Pennsylvania"	"42"	"2023"	"2023"	"Not Reported"	"100"	0
	"South Carolina"	"45"	"2010"	"2010"	"Doctor of Medicine(MD)"	"1"	53715
	"South Carolina"	"45"	"2010"	"2010"	"Doctor of Osteopathy(DO)"	"2"	1202
	"South Carolina"	"45"	"2010"	"2010"	"Certified Nurse Midwife(CNM/CM)"	"3"	2667
	"South Carolina"	"45"	"2010"	"2010"	"Other Midwife"	"4"	451
	"South Carolina"	"45"	"2010"	"2010"	"Other"	"5"	270
	"South Carolina"	"45"	"2010"	"2010"	"Unknown or not stated"	"9"	37
	"South Carolina"	"45"	"2010"	"2010"	"Not Reported"	"100"	0
	"South Carolina"	"45"	"2011"	"2011"	"Doctor of Medicine(MD)"	"1"	53446
	"South Carolina"	"45"	"2011"	"2011"	"Doctor of Osteopathy(DO)"	"2"	896
	"South Carolina"	"45"	"2011"	"2011"	"Certified Nurse Midwife(CNM/CM)"	"3"	2227
	"South Carolina"	"45"	"2011"	"2011"	"Other Midwife"	"4"	564
	"South Carolina"	"45"	"2011"	"2011"	"Other"	"5"	209
	"South Carolina"	"45"	"2011"	"2011"	"Unknown or not stated"	"9"	51
	"South Carolina"	"45"	"2011"	"2011"	"Not Reported"	"100"	0
	"South Carolina"	"45"	"2012"	"2012"	"Doctor of Medicine(MD)"	"1"	52616
	"South Carolina"	"45"	"2012"	"2012"	"Doctor of Osteopathy(DO)"	"2"	1173
	"South Carolina"	"45"	"2012"	"2012"	"Certified Nurse Midwife(CNM/CM)"	"3"	2509
	"South Carolina"	"45"	"2012"	"2012"	"Other Midwife"	"4"	614
	"South Carolina"	"45"	"2012"	"2012"	"Other"	"5"	207
	"South Carolina"	"45"	"2012"	"2012"	"Unknown or not stated"	"9"	36
	"South Carolina"	"45"	"2012"	"2012"	"Not Reported"	"100"	0
	"South Carolina"	"45"	"2013"	"2013"	"Doctor of Medicine(MD)"	"1"	52310
	"South Carolina"	"45"	"2013"	"2013"	"Doctor of Osteopathy(DO)"	"2"	1177
	"South Carolina"	"45"	"2013"	"2013"	"Certified Nurse Midwife(CNM/CM)"	"3"	2438
	"South Carolina"	"45"	"2013"	"2013"	"Other Midwife"	"4"	612
	"South Carolina"	"45"	"2013"	"2013"	"Other"	"5"	218
	"South Carolina"	"45"	"2013"	"2013"	"Unknown or not stated"	"9"	40
	"South Carolina"	"45"	"2013"	"2013"	"Not Reported"	"100"	0
	"South Carolina"	"45"	"2014"	"2014"	"Doctor of Medicine(MD)"	"1"	52981
	"South Carolina"	"45"	"2014"	"2014"	"Doctor of Osteopathy(DO)"	"2"	1255
	"South Carolina"	"45"	"2014"	"2014"	"Certified Nurse Midwife(CNM/CM)"	"3"	2633
	"South Carolina"	"45"	"2014"	"2014"	"Other Midwife"	"4"	452
	"South Carolina"	"45"	"2014"	"2014"	"Other"	"5"	278
	"South Carolina"	"45"	"2014"	"2014"	"Unknown or not stated"	"9"	28
	"South Carolina"	"45"	"2014"	"2014"	"Not Reported"	"100"	0
	"South Carolina"	"45"	"2015"	"2015"	"Doctor of Medicine(MD)"	"1"	52870
	"South Carolina"	"45"	"2015"	"2015"	"Doctor of Osteopathy(DO)"	"2"	1363
	"South Carolina"	"45"	"2015"	"2015"	"Certified Nurse Midwife(CNM/CM)"	"3"	3081
	"South Carolina"	"45"	"2015"	"2015"	"Other Midwife"	"4"	462
	"South Carolina"	"45"	"2015"	"2015"	"Other"	"5"	329
	"South Carolina"	"45"	"2015"	"2015"	"Unknown or not stated"	"9"	34
	"South Carolina"	"45"	"2015"	"2015"	"Not Reported"	"100"	0
	"South Carolina"	"45"	"2016"	"2016"	"Doctor of Medicine(MD)"	"1"	51809
	"South Carolina"	"45"	"2016"	"2016"	"Doctor of Osteopathy(DO)"	"2"	1681
	"South Carolina"	"45"	"2016"	"2016"	"Certified Nurse Midwife(CNM/CM)"	"3"	3035
	"South Carolina"	"45"	"2016"	"2016"	"Other Midwife"	"4"	399
	"South Carolina"	"45"	"2016"	"2016"	"Other"	"5"	355
	"South Carolina"	"45"	"2016"	"2016"	"Unknown or not stated"	"9"	63
	"South Carolina"	"45"	"2016"	"2016"	"Not Reported"	"100"	0
	"South Carolina"	"45"	"2017"	"2017"	"Doctor of Medicine(MD)"	"1"	51006
	"South Carolina"	"45"	"2017"	"2017"	"Doctor of Osteopathy(DO)"	"2"	1991
	"South Carolina"	"45"	"2017"	"2017"	"Certified Nurse Midwife(CNM/CM)"	"3"	3146
	"South Carolina"	"45"	"2017"	"2017"	"Other Midwife"	"4"	505
	"South Carolina"	"45"	"2017"	"2017"	"Other"	"5"	318
	"South Carolina"	"45"	"2017"	"2017"	"Unknown or not stated"	"9"	63
	"South Carolina"	"45"	"2017"	"2017"	"Not Reported"	"100"	0
	"South Carolina"	"45"	"2018"	"2018"	"Doctor of Medicine(MD)"	"1"	50647
	"South Carolina"	"45"	"2018"	"2018"	"Doctor of Osteopathy(DO)"	"2"	2326
	"South Carolina"	"45"	"2018"	"2018"	"Certified Nurse Midwife(CNM/CM)"	"3"	2871
	"South Carolina"	"45"	"2018"	"2018"	"Other Midwife"	"4"	431
	"South Carolina"	"45"	"2018"	"2018"	"Other"	"5"	319
	"South Carolina"	"45"	"2018"	"2018"	"Unknown or not stated"	"9"	75
	"South Carolina"	"45"	"2018"	"2018"	"Not Reported"	"100"	0
	"South Carolina"	"45"	"2019"	"2019"	"Doctor of Medicine(MD)"	"1"	51353
	"South Carolina"	"45"	"2019"	"2019"	"Doctor of Osteopathy(DO)"	"2"	2011
	"South Carolina"	"45"	"2019"	"2019"	"Certified Nurse Midwife(CNM/CM)"	"3"	2922
	"South Carolina"	"45"	"2019"	"2019"	"Other Midwife"	"4"	417
	"South Carolina"	"45"	"2019"	"2019"	"Other"	"5"	273
	"South Carolina"	"45"	"2019"	"2019"	"Unknown or not stated"	"9"	62
	"South Carolina"	"45"	"2019"	"2019"	"Not Reported"	"100"	0
	"South Carolina"	"45"	"2020"	"2020"	"Doctor of Medicine(MD)"	"1"	50178
	"South Carolina"	"45"	"2020"	"2020"	"Doctor of Osteopathy(DO)"	"2"	1795
	"South Carolina"	"45"	"2020"	"2020"	"Certified Nurse Midwife(CNM/CM)"	"3"	2849
	"South Carolina"	"45"	"2020"	"2020"	"Other Midwife"	"4"	552
	"South Carolina"	"45"	"2020"	"2020"	"Other"	"5"	294
	"South Carolina"	"45"	"2020"	"2020"	"Unknown or not stated"	"9"	36
	"South Carolina"	"45"	"2020"	"2020"	"Not Reported"	"100"	0
	"South Carolina"	"45"	"2021"	"2021"	"Doctor of Medicine(MD)"	"1"	50963
	"South Carolina"	"45"	"2021"	"2021"	"Doctor of Osteopathy(DO)"	"2"	1757
	"South Carolina"	"45"	"2021"	"2021"	"Certified Nurse Midwife(CNM/CM)"	"3"	3448
	"South Carolina"	"45"	"2021"	"2021"	"Other Midwife"	"4"	644
	"South Carolina"	"45"	"2021"	"2021"	"Other"	"5"	349
	"South Carolina"	"45"	"2021"	"2021"	"Unknown or not stated"	"9"	24
	"South Carolina"	"45"	"2021"	"2021"	"Not Reported"	"100"	0
	"South Carolina"	"45"	"2022"	"2022"	"Doctor of Medicine(MD)"	"1"	50841
	"South Carolina"	"45"	"2022"	"2022"	"Doctor of Osteopathy(DO)"	"2"	2305
	"South Carolina"	"45"	"2022"	"2022"	"Certified Nurse Midwife(CNM/CM)"	"3"	3429
	"South Carolina"	"45"	"2022"	"2022"	"Other Midwife"	"4"	855
	"South Carolina"	"45"	"2022"	"2022"	"Other"	"5"	383
	"South Carolina"	"45"	"2022"	"2022"	"Not Reported"	"100"	0
	"South Carolina"	"45"	"2023"	"2023"	"Doctor of Medicine(MD)"	"1"	49941
	"South Carolina"	"45"	"2023"	"2023"	"Doctor of Osteopathy(DO)"	"2"	2847
	"South Carolina"	"45"	"2023"	"2023"	"Certified Nurse Midwife(CNM/CM)"	"3"	3614
	"South Carolina"	"45"	"2023"	"2023"	"Other Midwife"	"4"	844
	"South Carolina"	"45"	"2023"	"2023"	"Other"	"5"	478
	"South Carolina"	"45"	"2023"	"2023"	"Not Reported"	"100"	0
	"Texas"	"48"	"2010"	"2010"	"Doctor of Medicine(MD)"	"1"	351848
	"Texas"	"48"	"2010"	"2010"	"Doctor of Osteopathy(DO)"	"2"	16642
	"Texas"	"48"	"2010"	"2010"	"Certified Nurse Midwife(CNM/CM)"	"3"	12063
	"Texas"	"48"	"2010"	"2010"	"Other Midwife"	"4"	1940
	"Texas"	"48"	"2010"	"2010"	"Other"	"5"	2871
	"Texas"	"48"	"2010"	"2010"	"Unknown or not stated"	"9"	754
	"Texas"	"48"	"2010"	"2010"	"Not Reported"	"100"	0
	"Texas"	"48"	"2011"	"2011"	"Doctor of Medicine(MD)"	"1"	344428
	"Texas"	"48"	"2011"	"2011"	"Doctor of Osteopathy(DO)"	"2"	15941
	"Texas"	"48"	"2011"	"2011"	"Certified Nurse Midwife(CNM/CM)"	"3"	11297
	"Texas"	"48"	"2011"	"2011"	"Other Midwife"	"4"	2265
	"Texas"	"48"	"2011"	"2011"	"Other"	"5"	2818
	"Texas"	"48"	"2011"	"2011"	"Unknown or not stated"	"9"	696
	"Texas"	"48"	"2011"	"2011"	"Not Reported"	"100"	0
	"Texas"	"48"	"2012"	"2012"	"Doctor of Medicine(MD)"	"1"	349144
	"Texas"	"48"	"2012"	"2012"	"Doctor of Osteopathy(DO)"	"2"	16235
	"Texas"	"48"	"2012"	"2012"	"Certified Nurse Midwife(CNM/CM)"	"3"	11924
	"Texas"	"48"	"2012"	"2012"	"Other Midwife"	"4"	2550
	"Texas"	"48"	"2012"	"2012"	"Other"	"5"	2736
	"Texas"	"48"	"2012"	"2012"	"Unknown or not stated"	"9"	138
	"Texas"	"48"	"2012"	"2012"	"Not Reported"	"100"	0
	"Texas"	"48"	"2013"	"2013"	"Doctor of Medicine(MD)"	"1"	352443
	"Texas"	"48"	"2013"	"2013"	"Doctor of Osteopathy(DO)"	"2"	17296
	"Texas"	"48"	"2013"	"2013"	"Certified Nurse Midwife(CNM/CM)"	"3"	12236
	"Texas"	"48"	"2013"	"2013"	"Other Midwife"	"4"	2739
	"Texas"	"48"	"2013"	"2013"	"Other"	"5"	2464
	"Texas"	"48"	"2013"	"2013"	"Unknown or not stated"	"9"	162
	"Texas"	"48"	"2013"	"2013"	"Not Reported"	"100"	0
	"Texas"	"48"	"2014"	"2014"	"Doctor of Medicine(MD)"	"1"	360894
	"Texas"	"48"	"2014"	"2014"	"Doctor of Osteopathy(DO)"	"2"	19499
	"Texas"	"48"	"2014"	"2014"	"Certified Nurse Midwife(CNM/CM)"	"3"	12665
	"Texas"	"48"	"2014"	"2014"	"Other Midwife"	"4"	3231
	"Texas"	"48"	"2014"	"2014"	"Other"	"5"	3313
	"Texas"	"48"	"2014"	"2014"	"Unknown or not stated"	"9"	164
	"Texas"	"48"	"2014"	"2014"	"Not Reported"	"100"	0
	"Texas"	"48"	"2015"	"2015"	"Doctor of Medicine(MD)"	"1"	363960
	"Texas"	"48"	"2015"	"2015"	"Doctor of Osteopathy(DO)"	"2"	20806
	"Texas"	"48"	"2015"	"2015"	"Certified Nurse Midwife(CNM/CM)"	"3"	12423
	"Texas"	"48"	"2015"	"2015"	"Other Midwife"	"4"	3308
	"Texas"	"48"	"2015"	"2015"	"Other"	"5"	2851
	"Texas"	"48"	"2015"	"2015"	"Unknown or not stated"	"9"	270
	"Texas"	"48"	"2015"	"2015"	"Not Reported"	"100"	0
	"Texas"	"48"	"2016"	"2016"	"Doctor of Medicine(MD)"	"1"	358476
	"Texas"	"48"	"2016"	"2016"	"Doctor of Osteopathy(DO)"	"2"	20387
	"Texas"	"48"	"2016"	"2016"	"Certified Nurse Midwife(CNM/CM)"	"3"	13100
	"Texas"	"48"	"2016"	"2016"	"Other Midwife"	"4"	3537
	"Texas"	"48"	"2016"	"2016"	"Other"	"5"	2178
	"Texas"	"48"	"2016"	"2016"	"Unknown or not stated"	"9"	369
	"Texas"	"48"	"2016"	"2016"	"Not Reported"	"100"	0
	"Texas"	"48"	"2017"	"2017"	"Doctor of Medicine(MD)"	"1"	343469
	"Texas"	"48"	"2017"	"2017"	"Doctor of Osteopathy(DO)"	"2"	19396
	"Texas"	"48"	"2017"	"2017"	"Certified Nurse Midwife(CNM/CM)"	"3"	12857
	"Texas"	"48"	"2017"	"2017"	"Other Midwife"	"4"	3750
	"Texas"	"48"	"2017"	"2017"	"Other"	"5"	2062
	"Texas"	"48"	"2017"	"2017"	"Unknown or not stated"	"9"	516
	"Texas"	"48"	"2017"	"2017"	"Not Reported"	"100"	0
	"Texas"	"48"	"2018"	"2018"	"Doctor of Medicine(MD)"	"1"	338268
	"Texas"	"48"	"2018"	"2018"	"Doctor of Osteopathy(DO)"	"2"	20454
	"Texas"	"48"	"2018"	"2018"	"Certified Nurse Midwife(CNM/CM)"	"3"	13656
	"Texas"	"48"	"2018"	"2018"	"Other Midwife"	"4"	3673
	"Texas"	"48"	"2018"	"2018"	"Other"	"5"	2358
	"Texas"	"48"	"2018"	"2018"	"Unknown or not stated"	"9"	215
	"Texas"	"48"	"2018"	"2018"	"Not Reported"	"100"	0
	"Texas"	"48"	"2019"	"2019"	"Doctor of Medicine(MD)"	"1"	334684
	"Texas"	"48"	"2019"	"2019"	"Doctor of Osteopathy(DO)"	"2"	20176
	"Texas"	"48"	"2019"	"2019"	"Certified Nurse Midwife(CNM/CM)"	"3"	11614
	"Texas"	"48"	"2019"	"2019"	"Other Midwife"	"4"	6141
	"Texas"	"48"	"2019"	"2019"	"Other"	"5"	4963
	"Texas"	"48"	"2019"	"2019"	"Unknown or not stated"	"9"	21
	"Texas"	"48"	"2019"	"2019"	"Not Reported"	"100"	0
	"Texas"	"48"	"2020"	"2020"	"Doctor of Medicine(MD)"	"1"	324136
